0.000000000e+00	4.150000000e-01	3.956500000e+00	3.445000000e-01	
4.000000000e-01	4.176000000e-01	3.809700000e+00	4.069000000e-01	
8.000000000e-01	3.964000000e-01	3.675600000e+00	4.680000000e-01	
1.200000000e+00	3.894000000e-01	3.542900000e+00	5.269000000e-01	
1.600000000e+00	3.911000000e-01	3.409300000e+00	5.826000000e-01	
2.000000000e+00	3.903000000e-01	3.281800000e+00	6.337000000e-01	
2.400000000e+00	3.702000000e-01	3.164200000e+00	6.848000000e-01	
2.800000000e+00	3.550000000e-01	3.050300000e+00	7.334000000e-01	
3.200000000e+00	3.534000000e-01	2.926300000e+00	7.857000000e-01	
3.600000000e+00	3.524000000e-01	2.811000000e+00	8.311000000e-01	
4.000000000e+00	3.409000000e-01	2.698700000e+00	8.757000000e-01	
4.400000000e+00	3.339000000e-01	2.587800000e+00	9.207000000e-01	
4.800000000e+00	3.238000000e-01	2.487200000e+00	9.596000000e-01	
5.200000000e+00	3.347000000e-01	2.378800000e+00	9.956000000e-01	
5.600000000e+00	3.150000000e-01	2.285900000e+00	1.034500000e+00	
6.000000000e+00	3.114000000e-01	2.188400000e+00	1.071900000e+00	
6.400000000e+00	3.017000000e-01	2.098800000e+00	1.104300000e+00	
6.800000000e+00	2.905000000e-01	2.009300000e+00	1.138900000e+00	
7.200000000e+00	2.939000000e-01	1.915300000e+00	1.173200000e+00	
7.600000000e+00	2.887000000e-01	1.830800000e+00	1.203100000e+00	
8.000000000e+00	2.714000000e-01	1.754200000e+00	1.231500000e+00	
8.400000000e+00	2.699000000e-01	1.677000000e+00	1.255200000e+00	
8.800000000e+00	2.590000000e-01	1.601000000e+00	1.282400000e+00	
9.200000000e+00	2.547000000e-01	1.528500000e+00	1.305900000e+00	
9.600000000e+00	2.488000000e-01	1.455700000e+00	1.330600000e+00	
1.000000000e+01	2.352000000e-01	1.392700000e+00	1.350400000e+00	
