2427	13817	13492	
2441	13842	13633	
2394	14059	13430	
2474	13877	13521	
2413	13918	13615	
2449	14114	13428	
2404	14047	13487	
2339	14013	13509	
2445	13857	13556	
2390	13983	13479	
2376	14034	13477	
2382	13955	13447	
2453	13880	13612	
2393	14150	13420	
2347	13936	13373	
2437	13999	13405	
2440	13975	13430	
2418	13836	13522	
2434	14026	13398	
2335	14033	13553	
2413	13954	13498	
2452	13756	13656	
2412	13818	13550	
2414	13877	13627	
2435	13926	13347	
2389	13847	13555	
2427	13931	13458	
2458	13921	13558	
2466	14122	13364	
2438	13994	13564	
2420	13906	13490	
2451	13786	13498	
2356	14052	13627	
2306	13996	13599	
2376	13921	13498	
2470	13982	13593	
2388	13831	13590	
2346	13859	13536	
2464	13838	13611	
2355	13954	13579	
2483	13859	13585	
2424	13859	13652	
2384	13974	13532	
2485	14034	13578	
2478	13935	13446	
2416	14014	13568	
2426	13849	13581	
2419	13972	13545	
2453	13971	13511	
2500	13931	13600	
2456	14034	13494	
2489	14050	13345	
2350	13880	13509	
2499	13953	13376	
2438	13846	13449	
2465	13960	13374	
2392	13826	13658	
2353	13918	13643	
2395	13970	13396	
2492	13929	13481	
2393	14113	13280	
2392	13855	13535	
2382	14065	13515	
2389	14098	13513	
2436	13906	13653	
2420	13908	13539	
2397	13790	13551	
2311	13967	13511	
2358	14069	13455	
2355	13903	13429	
2399	14075	13439	
2406	14083	13343	
2366	13925	13454	
2393	13973	13445	
2441	13822	13687	
2330	14047	13531	
2381	14127	13490	
2349	13881	13556	
2424	13839	13459	
2348	14035	13611	
2426	13983	13345	
2404	14005	13462	
2449	13906	13524	
2533	13905	13514	
2382	14145	13402	
2423	13886	13487	
2369	13972	13477	
2414	14149	13444	
2438	13962	13437	
2444	14078	13444	
2347	14005	13562	
2380	14139	13437	
2483	13951	13574	
2415	13835	13433	
2399	13933	13479	
2392	14022	13561	
2464	14072	13472	
2396	13862	13569	
2464	14037	13309	
2433	13974	13504	
