0	300	150	200	
0.00616677	298	146	200	
0.016465	297	144	200	
0.0169305	296	142	200	
0.0203237	295	140	200	
0.0365908	294	138	200	
0.0434848	292	135	204	
0.0438246	291	133	204	
0.0450077	290	134	204	
0.0482183	289	132	204	
0.0555854	289	131	203	
0.0630155	286	126	207	
0.0747562	285	125	211	
0.0827016	280	116	215	
0.0888255	279	114	215	
0.101387	278	112	215	
0.110633	276	111	215	
0.118266	275	109	215	
0.143129	274	107	215	
0.15185	273	106	219	
0.156699	272	104	219	
0.167017	269	99	223	
0.171938	268	97	223	
0.181802	267	95	223	
0.182995	266	93	223	
0.185608	265	91	223	
0.216206	264	92	223	
0.227166	263	90	223	
0.239684	262	88	223	
0.255231	261	86	223	
0.268892	257	82	227	
0.279901	256	83	227	
0.289202	255	82	231	
0.303023	253	79	235	
0.311632	252	78	239	
0.3136	251	79	239	
0.326926	249	74	238	
0.333605	248	72	238	
0.34554	246	69	242	
0.360468	245	67	242	
0.394295	246	68	241	
0.414495	245	66	241	
0.422556	244	64	241	
0.431268	243	65	241	
0.479044	242	66	241	
0.506506	243	67	240	
0.526067	242	68	240	
0.539631	241	67	244	
0.542297	240	68	244	
0.567861	239	69	244	
0.586664	238	70	244	
0.598178	237	71	244	
0.602588	236	69	244	
0.614582	234	68	244	
0.622671	233	66	244	
0.63051	232	64	244	
0.632072	231	65	244	
0.66978	230	63	244	
0.680815	228	62	244	
0.687049	227	60	244	
0.691651	226	59	248	
0.703957	225	60	248	
0.70572	224	58	248	
0.706916	223	56	248	
0.708328	224	57	247	
0.72679	223	55	247	
0.737649	222	53	247	
0.743675	221	51	247	
0.749973	220	52	247	
0.761984	219	51	251	
0.784097	218	49	251	
0.924682	217	50	251	
0.937949	219	52	249	
0.958044	218	50	249	
0.970263	217	48	249	
0.984081	217	47	248	
0.998436	216	48	248	
0.999185	215	49	248	
1	215	49	248	
