0.000000000e+00	3.000000000e+02	1.500000000e+02	2.000000000e+02	
1.000000000e-01	2.860000000e+02	1.290000000e+02	2.040000000e+02	
2.000000000e-01	2.670000000e+02	1.000000000e+02	2.160000000e+02	
3.000000000e-01	2.570000000e+02	8.800000000e+01	2.240000000e+02	
4.000000000e-01	2.450000000e+02	7.300000000e+01	2.240000000e+02	
5.000000000e-01	2.400000000e+02	6.700000000e+01	2.280000000e+02	
6.000000000e-01	2.320000000e+02	5.800000000e+01	2.310000000e+02	
7.000000000e-01	2.300000000e+02	5.700000000e+01	2.310000000e+02	
8.000000000e-01	2.280000000e+02	5.900000000e+01	2.310000000e+02	
9.000000000e-01	2.230000000e+02	5.200000000e+01	2.310000000e+02	
1.000000000e+00	2.210000000e+02	4.800000000e+01	2.310000000e+02	
