0.000000000e+00	1.000000000e+00	3.500000000e+02	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.500000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
8.400000000e+01	0.000000000e+00	2.900000000e+01	1.000000000e+00	0.000000000e+00	0.000000000e+00	1.000000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.090000000e+02	1.400000000e+01	7.000000000e+00	1.390000000e+02	4.400000000e+01	9.200000000e+01	3.800000000e+01	0.000000000e+00	0.000000000e+00	3.000000000e+00	0.000000000e+00	7.619000000e+03	1.000000000e+00	5.840000000e+02	
1.680000000e+02	1.000000000e+00	3.500000000e+01	0.000000000e+00	0.000000000e+00	1.000000000e+00	1.800000000e+01	0.000000000e+00	0.000000000e+00	1.000000000e+00	2.140000000e+02	2.800000000e+01	2.100000000e+01	5.020000000e+02	1.700000000e+02	5.190000000e+02	3.400000000e+02	0.000000000e+00	0.000000000e+00	1.200000000e+01	2.000000000e+00	8.830800000e+04	9.000000000e+00	1.054240000e+05	
2.520000000e+02	0.000000000e+00	4.300000000e+01	1.000000000e+00	0.000000000e+00	1.000000000e+00	2.000000000e+01	0.000000000e+00	1.000000000e+00	0.000000000e+00	9.100000000e+01	4.100000000e+01	3.400000000e+01	8.730000000e+02	3.030000000e+02	1.296000000e+03	1.099000000e+03	7.000000000e+00	3.000000000e+00	2.200000000e+01	9.000000000e+00	1.371140000e+05	4.100000000e+01	8.519160000e+05	
3.360000000e+02	1.000000000e+00	4.400000000e+01	0.000000000e+00	0.000000000e+00	1.000000000e+00	1.700000000e+01	0.000000000e+00	1.000000000e+00	0.000000000e+00	2.200000000e+02	4.600000000e+01	4.000000000e+01	1.126000000e+03	4.560000000e+02	2.551000000e+03	2.215000000e+03	1.500000000e+01	1.000000000e+01	4.000000000e+01	2.900000000e+01	1.480700000e+05	6.700000000e+01	2.740583000e+06	
4.200000000e+02	1.000000000e+00	4.200000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.300000000e+01	0.000000000e+00	0.000000000e+00	1.000000000e+00	2.390000000e+02	5.000000000e+01	4.900000000e+01	1.208000000e+03	5.000000000e+02	3.955000000e+03	3.639000000e+03	3.000000000e+01	3.300000000e+01	5.600000000e+01	4.400000000e+01	1.616830000e+05	1.360000000e+02	6.161018000e+06	
5.040000000e+02	0.000000000e+00	4.000000000e+01	0.000000000e+00	1.000000000e+00	1.000000000e+00	1.600000000e+01	0.000000000e+00	0.000000000e+00	1.000000000e+00	1.760000000e+02	5.500000000e+01	5.600000000e+01	1.343000000e+03	6.060000000e+02	5.513000000e+03	5.293000000e+03	6.000000000e+01	5.300000000e+01	7.200000000e+01	5.600000000e+01	1.744940000e+05	1.860000000e+02	1.137080200e+07	
5.880000000e+02	0.000000000e+00	4.600000000e+01	1.000000000e+00	0.000000000e+00	0.000000000e+00	1.900000000e+01	1.000000000e+00	0.000000000e+00	2.000000000e+00	3.610000000e+02	5.700000000e+01	5.100000000e+01	1.522000000e+03	5.430000000e+02	7.228000000e+03	7.041000000e+03	9.500000000e+01	9.200000000e+01	9.300000000e+01	7.900000000e+01	1.825760000e+05	2.460000000e+02	1.863376600e+07	
6.720000000e+02	0.000000000e+00	5.000000000e+01	1.000000000e+00	0.000000000e+00	2.000000000e+00	1.700000000e+01	0.000000000e+00	3.000000000e+00	1.000000000e+00	4.370000000e+02	5.900000000e+01	5.800000000e+01	1.492000000e+03	6.100000000e+02	9.083000000e+03	8.703000000e+03	1.270000000e+02	1.350000000e+02	1.130000000e+02	9.600000000e+01	1.855520000e+05	2.510000000e+02	2.790171700e+07	
7.560000000e+02	0.000000000e+00	4.300000000e+01	1.000000000e+00	0.000000000e+00	1.000000000e+00	2.000000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.390000000e+02	6.100000000e+01	5.900000000e+01	1.616000000e+03	6.810000000e+02	1.084900000e+04	1.058800000e+04	1.720000000e+02	1.920000000e+02	1.340000000e+02	1.170000000e+02	1.956570000e+05	3.310000000e+02	3.923111000e+07	
