27	27	31	24	
26	28	37	18	
30	27	22	30	
28	32	22	27	
24	21	31	33	
31	23	22	33	
21	34	33	21	
30	23	32	24	
26	32	21	30	
31	26	34	18	
34	23	22	30	
26	24	26	33	
24	31	24	30	
26	24	29	30	
32	26	33	18	
19	34	26	30	
18	26	32	33	
26	26	33	24	
28	28	26	27	
23	23	33	30	
30	27	31	21	
24	29	26	30	
27	35	26	21	
31	31	20	27	
25	25	17	42	
19	20	28	42	
29	32	24	24	
31	22	29	27	
32	28	22	27	
29	32	24	24	
27	21	31	30	
27	27	34	21	
32	22	25	30	
30	31	27	21	
28	21	30	30	
22	25	32	30	
23	24	35	27	
24	34	18	33	
30	42	13	24	
22	33	21	33	
27	25	24	33	
26	24	38	21	
28	27	33	21	
25	29	25	30	
33	28	27	21	
30	29	23	27	
37	27	18	27	
26	22	34	27	
31	21	18	39	
25	28	29	27	
32	25	22	30	
30	23	35	21	
22	24	27	36	
30	31	27	21	
25	30	21	33	
29	30	23	27	
22	32	28	27	
21	27	40	21	
38	22	19	30	
22	24	33	30	
28	18	33	30	
32	26	24	27	
22	33	27	27	
24	25	30	30	
20	31	25	33	
25	33	24	27	
29	28	25	27	
23	33	20	33	
29	23	30	27	
30	29	17	33	
36	17	32	24	
36	25	24	24	
28	28	26	27	
18	43	21	27	
25	37	17	30	
27	28	21	33	
28	28	26	27	
29	28	22	30	
30	23	26	30	
26	19	34	30	
25	29	25	30	
27	21	34	27	
36	19	27	27	
23	30	26	30	
26	25	31	27	
27	21	28	33	
31	22	26	30	
33	27	28	21	
18	34	24	33	
27	28	24	30	
31	21	30	27	
27	36	22	24	
30	27	34	18	
26	28	25	30	
29	25	28	27	
28	22	23	36	
27	29	26	27	
34	26	22	27	
32	30	23	24	
28	27	33	21	
26	28	25	30	
23	31	28	27	
31	30	21	27	
17	18	41	33	
32	15	29	33	
27	29	29	24	
28	30	27	24	
21	29	32	27	
24	23	26	36	
34	21	24	30	
40	21	21	27	
33	22	27	27	
24	33	19	33	
25	23	34	27	
41	21	20	27	
27	32	23	27	
27	29	23	30	
31	26	28	24	
32	21	29	27	
25	28	32	24	
22	34	26	27	
19	28	38	24	
35	22	25	27	
29	23	30	27	
28	29	28	24	
25	29	31	24	
29	26	27	27	
23	24	26	36	
33	23	26	27	
27	27	19	36	
21	25	30	33	
26	31	25	27	
24	33	19	33	
30	29	23	27	
21	26	32	30	
29	22	22	36	
28	26	19	36	
24	27	34	24	
27	22	36	24	
23	30	26	30	
20	34	31	24	
22	28	26	33	
32	25	25	27	
32	31	28	18	
29	28	22	30	
23	24	32	30	
23	24	35	27	
33	24	25	27	
27	26	26	30	
26	29	24	30	
33	22	27	27	
27	29	32	21	
29	27	23	30	
30	20	26	33	
25	25	29	30	
21	30	31	27	
23	26	21	39	
29	22	25	33	
29	29	27	24	
26	33	20	30	
17	34	31	27	
35	23	33	18	
24	19	33	33	
27	37	21	24	
27	32	23	27	
21	34	27	27	
25	25	38	21	
32	36	20	21	
23	26	27	33	
28	25	32	24	
28	31	29	21	
23	31	25	30	
39	23	26	21	
22	22	29	36	
21	29	29	30	
25	23	28	33	
28	30	27	24	
28	34	20	27	
29	26	27	27	
19	34	26	30	
28	30	27	24	
25	29	31	24	
26	25	22	36	
31	24	27	27	
32	26	27	24	
28	32	28	21	
32	21	29	27	
22	32	28	27	
29	24	29	27	
27	32	23	27	
23	30	26	30	
29	25	25	30	
36	28	21	24	
29	23	27	30	
24	22	21	42	
25	31	26	27	
28	21	30	30	
26	35	30	18	
26	21	26	36	
21	28	30	30	
25	25	29	30	
32	27	26	24	
24	27	28	30	
38	30	20	21	
32	26	21	30	
22	33	33	21	
40	22	23	24	
27	26	26	30	
26	26	27	30	
24	28	30	27	
29	28	25	27	
28	27	24	30	
16	31	26	36	
33	24	28	24	
27	24	31	27	
23	27	35	24	
22	22	35	30	
32	28	28	21	
33	20	32	24	
36	21	31	21	
29	31	22	27	
26	30	23	30	
26	24	29	30	
24	33	28	24	
29	30	23	27	
43	17	28	21	
30	30	22	27	
28	30	27	24	
30	20	32	27	
28	27	30	24	
29	23	24	33	
33	26	20	30	
22	35	25	27	
24	28	27	30	
27	32	23	27	
31	29	25	24	
31	24	27	27	
28	31	29	21	
31	22	20	36	
31	30	21	27	
25	24	36	24	
31	26	28	24	
25	21	36	27	
21	28	24	36	
30	24	34	21	
28	30	27	24	
21	27	28	33	
27	28	30	24	
26	30	29	24	
25	25	29	30	
22	27	33	27	
24	27	31	27	
28	20	28	33	
26	25	19	39	
27	23	32	27	
26	28	31	24	
24	39	22	24	
27	19	33	30	
14	29	30	36	
32	22	34	21	
21	39	28	21	
30	26	23	30	
26	20	33	30	
32	23	24	30	
35	23	24	27	
23	31	31	24	
30	28	24	27	
24	31	36	18	
32	28	22	27	
25	26	34	24	
34	24	30	21	
28	22	23	36	
38	20	27	24	
26	22	25	36	
28	28	23	30	
29	25	28	27	
29	24	29	27	
29	19	37	24	
22	23	31	33	
28	27	24	30	
27	29	29	24	
27	31	27	24	
28	25	29	27	
20	35	24	30	
24	32	29	24	
30	20	29	30	
23	28	31	27	
19	26	34	30	
21	32	23	33	
29	23	27	30	
28	27	27	27	
21	21	31	36	
23	29	30	27	
22	26	28	33	
31	25	26	27	
29	24	29	27	
23	30	23	33	
17	34	28	30	
36	21	28	24	
31	28	26	24	
31	31	20	27	
31	20	31	27	
28	20	34	27	
22	25	35	27	
30	25	24	30	
23	30	23	33	
24	26	32	27	
24	35	29	21	
23	25	31	30	
23	28	28	30	
32	30	29	18	
22	29	34	24	
24	26	29	30	
28	28	23	30	
30	23	23	33	
32	34	22	21	
22	24	33	30	
34	22	29	24	
40	26	19	24	
34	21	27	27	
19	38	28	24	
26	31	31	21	
22	27	33	27	
28	24	30	27	
27	24	25	33	
27	27	25	30	
26	28	31	24	
25	31	26	27	
29	29	27	24	
32	24	32	21	
29	26	24	30	
30	26	26	27	
24	20	32	33	
30	21	28	30	
26	19	37	27	
36	29	23	21	
39	21	19	30	
25	27	30	27	
33	35	23	18	
29	29	30	21	
25	32	28	24	
29	31	19	30	
21	26	35	27	
27	37	21	24	
24	20	35	30	
28	29	28	24	
22	28	29	30	
29	25	25	30	
27	30	31	21	
31	21	30	27	
22	29	25	33	
33	29	23	24	
33	26	32	18	
32	26	27	24	
22	23	28	36	
33	28	18	30	
27	26	26	30	
23	22	31	33	
35	27	20	27	
32	16	31	30	
21	25	33	30	
31	26	19	33	
36	32	20	21	
34	25	29	21	
13	36	30	30	
18	30	31	30	
24	23	29	33	
25	20	34	30	
25	24	27	33	
35	23	21	30	
33	23	29	24	
25	27	21	36	
30	26	26	27	
29	24	26	30	
23	33	23	30	
22	34	26	27	
24	30	22	33	
31	22	29	27	
21	14	32	42	
29	25	25	30	
32	25	28	24	
31	26	31	21	
21	33	31	24	
23	21	29	36	
26	25	31	27	
16	30	27	36	
22	22	29	36	
31	24	24	30	
27	24	22	36	
28	27	30	24	
28	28	26	27	
27	29	32	21	
30	31	27	21	
24	31	24	30	
35	23	21	30	
33	25	27	24	
22	25	32	30	
20	26	27	36	
25	29	22	33	
19	30	30	30	
22	29	25	33	
32	26	30	21	
19	34	29	27	
33	20	29	27	
24	28	39	18	
32	26	30	21	
30	32	26	21	
20	27	32	30	
27	29	29	24	
26	30	26	27	
25	35	28	21	
26	24	29	30	
33	23	32	21	
30	30	22	27	
30	26	26	27	
22	28	29	30	
27	25	27	30	
21	21	31	36	
25	24	27	33	
31	32	28	18	
31	26	22	30	
24	25	30	30	
22	36	30	21	
29	36	20	24	
26	33	20	30	
27	27	31	24	
29	25	25	30	
23	32	27	27	
31	24	24	30	
26	26	27	30	
32	29	24	24	
19	39	24	27	
24	33	22	30	
27	19	33	30	
23	32	24	30	
30	24	31	24	
20	31	25	33	
25	20	31	33	
23	30	26	30	
25	25	35	24	
26	30	26	27	
28	23	28	30	
32	29	18	30	
26	31	22	30	
31	28	20	30	
28	23	31	27	
27	27	28	27	
24	35	23	27	
15	30	31	33	
19	31	29	30	
28	19	32	30	
29	24	23	33	
35	25	25	24	
25	32	25	27	
26	25	34	24	
20	35	30	24	
27	29	32	21	
25	34	23	27	
23	26	27	33	
28	31	17	33	
28	27	24	30	
26	26	30	27	
31	25	29	24	
27	27	31	24	
28	26	28	27	
29	26	30	24	
23	31	37	18	
19	32	31	27	
23	17	42	27	
23	26	33	27	
27	36	22	24	
29	25	31	24	
27	23	32	27	
29	28	22	30	
19	29	34	27	
32	23	30	24	
29	30	29	21	
29	28	28	24	
24	27	28	30	
28	22	29	30	
20	31	34	24	
28	26	28	27	
22	29	34	24	
20	29	30	30	
23	29	27	30	
32	25	34	18	
28	30	24	27	
29	17	36	27	
34	28	23	24	
