0.000000000e+00	1.000000000e+00	3.500000000e+02	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.500000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
8.400000000e+01	0.000000000e+00	3.000000000e+01	1.000000000e+00	0.000000000e+00	0.000000000e+00	6.000000000e+00	1.000000000e+00	0.000000000e+00	0.000000000e+00	4.500000000e+01	1.000000000e+01	8.000000000e+00	1.220000000e+02	7.500000000e+01	7.500000000e+01	5.300000000e+01	0.000000000e+00	0.000000000e+00	5.000000000e+00	0.000000000e+00	1.109000000e+04	1.000000000e+00	7.090000000e+02	
1.680000000e+02	1.000000000e+00	3.800000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.700000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	6.900000000e+01	1.800000000e+01	1.000000000e+01	3.200000000e+02	9.300000000e+01	3.540000000e+02	3.470000000e+02	0.000000000e+00	4.000000000e+00	1.200000000e+01	3.000000000e+00	1.042050000e+05	7.000000000e+00	8.891600000e+04	
2.520000000e+02	1.000000000e+00	3.900000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.500000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.200000000e+02	3.100000000e+01	2.800000000e+01	5.760000000e+02	2.140000000e+02	8.700000000e+02	7.520000000e+02	4.000000000e+00	8.000000000e+00	1.600000000e+01	4.000000000e+00	1.093590000e+05	2.600000000e+01	5.538410000e+05	
3.360000000e+02	0.000000000e+00	4.000000000e+01	0.000000000e+00	1.000000000e+00	3.000000000e+00	2.300000000e+01	0.000000000e+00	0.000000000e+00	1.000000000e+00	3.640000000e+02	4.400000000e+01	3.500000000e+01	9.460000000e+02	3.260000000e+02	1.797000000e+03	1.662000000e+03	1.200000000e+01	1.700000000e+01	2.700000000e+01	1.600000000e+01	1.041100000e+05	3.000000000e+01	1.602411000e+06	
4.200000000e+02	0.000000000e+00	4.100000000e+01	0.000000000e+00	1.000000000e+00	0.000000000e+00	2.000000000e+01	0.000000000e+00	1.000000000e+00	0.000000000e+00	3.000000000e+02	5.000000000e+01	4.200000000e+01	1.235000000e+03	4.410000000e+02	3.120000000e+03	2.827000000e+03	2.000000000e+01	2.400000000e+01	4.300000000e+01	3.000000000e+01	1.326190000e+05	7.000000000e+01	3.442216000e+06	
5.040000000e+02	0.000000000e+00	4.400000000e+01	1.000000000e+00	0.000000000e+00	0.000000000e+00	1.600000000e+01	0.000000000e+00	2.000000000e+00	1.000000000e+00	6.700000000e+01	4.700000000e+01	5.600000000e+01	1.288000000e+03	5.600000000e+02	4.643000000e+03	4.368000000e+03	4.900000000e+01	4.300000000e+01	6.900000000e+01	4.200000000e+01	1.364810000e+05	1.110000000e+02	6.569447000e+06	
5.880000000e+02	0.000000000e+00	4.800000000e+01	1.000000000e+00	0.000000000e+00	1.000000000e+00	1.000000000e+01	0.000000000e+00	1.000000000e+00	0.000000000e+00	2.300000000e+02	3.300000000e+01	5.800000000e+01	1.146000000e+03	6.930000000e+02	6.120000000e+03	6.233000000e+03	7.800000000e+01	7.500000000e+01	9.300000000e+01	5.800000000e+01	1.490240000e+05	1.650000000e+02	1.113190000e+07	
6.720000000e+02	0.000000000e+00	4.300000000e+01	1.000000000e+00	0.000000000e+00	2.000000000e+00	1.700000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.300000000e+02	3.800000000e+01	5.000000000e+01	1.054000000e+03	5.530000000e+02	7.390000000e+03	8.077000000e+03	1.210000000e+02	1.160000000e+02	1.080000000e+02	8.100000000e+01	1.521680000e+05	1.730000000e+02	1.739650300e+07	
7.560000000e+02	1.000000000e+00	4.600000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.400000000e+01	1.000000000e+00	0.000000000e+00	1.000000000e+00	1.380000000e+02	4.800000000e+01	5.600000000e+01	1.227000000e+03	6.080000000e+02	8.730000000e+03	9.848000000e+03	1.610000000e+02	1.700000000e+02	1.210000000e+02	9.800000000e+01	1.540730000e+05	1.960000000e+02	2.500090800e+07	
8.400000000e+02	1.000000000e+00	4.800000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.700000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.150000000e+02	6.100000000e+01	5.800000000e+01	1.358000000e+03	6.270000000e+02	1.018300000e+04	1.165100000e+04	2.020000000e+02	2.300000000e+02	1.310000000e+02	1.170000000e+02	1.949860000e+05	2.740000000e+02	3.411917200e+07	
9.240000000e+02	0.000000000e+00	4.500000000e+01	1.000000000e+00	0.000000000e+00	3.000000000e+00	1.400000000e+01	0.000000000e+00	3.000000000e+00	0.000000000e+00	4.030000000e+02	5.000000000e+01	6.400000000e+01	1.413000000e+03	7.360000000e+02	1.174100000e+04	1.353800000e+04	2.580000000e+02	3.120000000e+02	1.600000000e+02	1.320000000e+02	2.120810000e+05	3.840000000e+02	4.487335500e+07	
1.008000000e+03	1.000000000e+00	4.900000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.700000000e+01	0.000000000e+00	1.000000000e+00	0.000000000e+00	1.220000000e+02	6.400000000e+01	6.100000000e+01	1.480000000e+03	6.450000000e+02	1.346200000e+04	1.565900000e+04	3.260000000e+02	3.970000000e+02	1.690000000e+02	1.540000000e+02	2.126760000e+05	4.120000000e+02	5.816240000e+07	
1.092000000e+03	1.000000000e+00	5.600000000e+01	0.000000000e+00	0.000000000e+00	1.000000000e+00	1.100000000e+01	1.000000000e+00	2.000000000e+00	1.000000000e+00	3.090000000e+02	5.700000000e+01	6.400000000e+01	1.495000000e+03	7.130000000e+02	1.518500000e+04	1.767600000e+04	3.960000000e+02	4.860000000e+02	1.910000000e+02	1.710000000e+02	2.093330000e+05	4.940000000e+02	7.325868200e+07	
1.176000000e+03	1.000000000e+00	5.800000000e+01	0.000000000e+00	0.000000000e+00	1.000000000e+00	1.300000000e+01	0.000000000e+00	3.000000000e+00	1.000000000e+00	2.970000000e+02	5.300000000e+01	5.700000000e+01	1.450000000e+03	6.410000000e+02	1.698500000e+04	1.965500000e+04	4.790000000e+02	5.940000000e+02	2.090000000e+02	1.900000000e+02	1.668320000e+05	4.450000000e+02	9.024113400e+07	
