1349	9310	24925	
1339	9174	25042	
1314	9248	25025	
1279	9271	25041	
1443	9122	25059	
1376	9082	25084	
1344	9211	24965	
1353	9369	24825	
1447	9320	24957	
1406	9120	25140	
1414	9192	25093	
1393	9159	25038	
1338	9224	24989	
1416	9169	25035	
1401	9249	25090	
1349	9139	25071	
1321	9204	24983	
1355	9297	24950	
1339	9098	25091	
1364	9095	25068	
1348	9211	24966	
1338	9228	25011	
1275	9239	25002	
1343	9222	25029	
1405	9129	25165	
1453	9059	25094	
1307	9264	25121	
1349	9187	25073	
1281	9115	25184	
1334	9218	25021	
1262	9151	25171	
1345	9022	25062	
1336	9098	25055	
1326	9234	25104	
1345	9262	25067	
1365	9292	24911	
1418	9129	25038	
1389	9131	25141	
1271	9214	25025	
1411	9110	25146	
1370	9131	25231	
1364	9141	24919	
1402	9159	25204	
1345	9114	25098	
1384	9187	24946	
1301	9255	24906	
1321	9314	24916	
1356	9205	25086	
1348	9262	24954	
1340	9365	24971	
1334	9237	25008	
1333	9306	24937	
1349	9387	24972	
1367	9157	25183	
1406	9170	25024	
1345	9083	25209	
1368	9203	24956	
1332	9269	25020	
1334	9244	25044	
1321	9247	24987	
1365	9189	24908	
1309	9148	25116	
1390	9159	25039	
1380	9190	25084	
1375	9266	24934	
1394	9205	24973	
1461	9288	24930	
1418	9204	24943	
1302	9377	24875	
1389	9301	24819	
1328	9210	25022	
1267	9240	24983	
1321	9296	24967	
1372	9231	24978	
1327	9147	24893	
1382	9172	25085	
1358	9144	25075	
1386	9384	24932	
1345	9270	25069	
1334	9110	24951	
1363	9285	25033	
1331	9186	25120	
1409	9073	25066	
1384	9143	25165	
1302	9292	24994	
1390	9428	24879	
1375	9152	25008	
1307	9171	25005	
1401	9261	25018	
1346	9009	25173	
1363	9022	25169	
1311	9209	25084	
1274	9197	25127	
1336	9431	24908	
1355	9164	25020	
1333	9085	25066	
1334	9178	24967	
1266	9215	25187	
1321	9184	25104	
1319	9105	25060	
1332	9374	24870	
1402	9188	24994	
1297	9148	24961	
1379	9250	24994	
1323	9126	24989	
1404	9216	24953	
1359	9423	24859	
1362	9267	25000	
1357	9207	25040	
1357	9149	25114	
1360	9204	24990	
1429	9073	25020	
1436	9148	24981	
1377	9276	25038	
1351	9234	25008	
1369	9197	25109	
1408	9162	25105	
1334	9160	25074	
1318	9252	24862	
1366	9222	25017	
1355	9133	25115	
1341	9187	25093	
1377	9150	24953	
1372	9317	24979	
1388	9147	25019	
1367	9282	25078	
1461	9177	24946	
1289	9199	24994	
1375	9142	25081	
1403	9056	25122	
1337	9309	24989	
1352	9313	24917	
1302	9179	25185	
1357	9013	25225	
1443	9218	24986	
1332	9031	25145	
1321	9256	24882	
1391	9071	25081	
1378	9188	25033	
1316	9203	24985	
1370	9343	24914	
1410	9258	24991	
1352	9138	25161	
1383	9277	25024	
1388	9257	24839	
1453	9349	24884	
1381	9263	24992	
1321	9176	24919	
1341	9293	24980	
1421	9228	24900	
1319	9189	25046	
1361	9259	24915	
1321	9276	25072	
1414	9194	25025	
1336	9123	24979	
1357	9095	25095	
1440	9204	25035	
1307	9233	24983	
1372	9255	24880	
1386	9099	25111	
1317	9181	25060	
1421	9159	24976	
1313	9200	24984	
1396	9289	24979	
1387	9280	24999	
1323	9141	25066	
1372	9306	24907	
1332	9167	25164	
1343	9149	25080	
1392	9159	25092	
1287	9193	25024	
1389	9383	24907	
1366	9102	25124	
1398	9079	25187	
1337	9145	25018	
1381	9047	25086	
1353	9232	24953	
1320	8991	25099	
1320	9192	25024	
1337	9127	25112	
1305	9130	25089	
1391	9111	25168	
1388	9181	25078	
1314	9172	25151	
1299	9141	25172	
1407	9241	25031	
1345	9179	24924	
1338	9086	25105	
1413	9290	24995	
1342	9205	25107	
1302	9171	25144	
1296	9194	24991	
1349	9113	25171	
1409	9274	24992	
1361	9221	25078	
1339	9099	25082	
1348	9284	24955	
1391	9113	25084	
1415	9200	25113	
1271	9171	25047	
1332	9097	25059	
1368	9292	25001	
1348	9165	25041	
1330	9377	24868	
1439	9173	25216	
1365	9373	24767	
1359	9095	25083	
1394	9150	25039	
1398	9215	24950	
1395	9126	25072	
1368	9252	25070	
1375	9179	24996	
1300	9119	25294	
1378	9245	25063	
1352	9301	24993	
1344	9233	25058	
1343	9188	25142	
1395	9141	24973	
1375	9150	25049	
1409	9273	25088	
1398	9265	24952	
1340	9072	25208	
1383	9166	24952	
1342	9198	25165	
1301	9269	25005	
1227	9300	24961	
1274	9278	24992	
1379	9417	24852	
1412	9067	25118	
1344	9165	25018	
1425	9171	24998	
1432	9306	24917	
1309	9205	25077	
1368	9168	25046	
1406	9107	25087	
1335	9089	25089	
1355	9070	25093	
