2477	13877	13520	
2506	13886	13513	
2300	13819	13662	
2539	13821	13515	
2386	14057	13478	
2449	14092	13399	
2368	13899	13600	
2376	14009	13323	
2365	13841	13600	
2397	14127	13474	
2424	13916	13520	
2353	14015	13648	
2375	13929	13701	
2360	13812	13649	
2407	13896	13459	
2367	14008	13429	
2356	13824	13534	
2426	13782	13605	
2492	14122	13429	
2361	14024	13546	
2430	13860	13549	
2466	13939	13483	
2454	13842	13585	
2371	13952	13602	
2394	13965	13530	
2448	13984	13460	
2392	13777	13604	
2385	13961	13542	
2461	13881	13576	
2463	13886	13464	
2442	13948	13496	
2439	13923	13392	
2422	13931	13507	
2403	13796	13639	
2389	13962	13630	
2382	13828	13628	
2393	13908	13660	
2359	13845	13637	
2495	13854	13514	
2452	13927	13551	
2456	13849	13532	
2406	13947	13471	
2431	13726	13597	
2464	13792	13543	
2418	13981	13498	
2352	13837	13683	
2521	13991	13554	
2341	13908	13546	
2479	14047	13377	
2315	13731	13764	
2408	13907	13448	
2405	13904	13718	
2391	14129	13373	
2418	13743	13630	
2427	13902	13622	
2329	13939	13551	
2376	13908	13561	
2409	13795	13534	
2477	13875	13580	
2356	14037	13425	
2391	13967	13671	
2411	13891	13519	
2361	13927	13468	
2370	13865	13609	
2366	13895	13489	
2438	13986	13634	
2407	13933	13464	
2448	14002	13387	
2325	14023	13428	
2383	14054	13345	
2350	13985	13455	
2449	13919	13225	
2413	13858	13559	
2391	13883	13669	
2425	13821	13629	
2518	13960	13565	
2498	13949	13393	
2390	13934	13590	
2385	13804	13646	
2360	13881	13491	
2440	13940	13505	
2385	13983	13387	
2574	13898	13488	
2467	13867	13612	
2427	13706	13689	
2414	13920	13692	
2383	13916	13535	
2441	13781	13621	
2379	13851	13449	
2440	14006	13415	
2408	13911	13582	
2502	13754	13563	
2449	13882	13541	
2419	13800	13571	
2381	14095	13456	
2454	13948	13524	
2305	13997	13589	
2418	13899	13593	
2486	13951	13507	
2379	13933	13624	
