0.000000000e+00	4.150000000e+03	3.956500000e+04	3.445000000e+03	
4.000000000e-01	2.693000000e+03	3.816400000e+04	4.997000000e+03	
8.000000000e-01	2.644000000e+03	3.620300000e+04	6.410000000e+03	
1.200000000e+00	2.635000000e+03	3.428600000e+04	7.778000000e+03	
1.600000000e+00	2.574000000e+03	3.248100000e+04	9.095000000e+03	
2.000000000e+00	2.621000000e+03	3.066500000e+04	1.038200000e+04	
2.400000000e+00	2.463000000e+03	2.909700000e+04	1.150800000e+04	
2.800000000e+00	2.332000000e+03	2.751900000e+04	1.267600000e+04	
3.200000000e+00	2.238000000e+03	2.597900000e+04	1.378700000e+04	
3.600000000e+00	2.255000000e+03	2.449900000e+04	1.479900000e+04	
4.000000000e+00	2.113000000e+03	2.317200000e+04	1.576500000e+04	
4.400000000e+00	2.126000000e+03	2.185300000e+04	1.664900000e+04	
4.800000000e+00	2.023000000e+03	2.066400000e+04	1.748400000e+04	
5.200000000e+00	1.904000000e+03	1.952800000e+04	1.828000000e+04	
5.600000000e+00	2.037000000e+03	1.829600000e+04	1.905600000e+04	
6.000000000e+00	1.945000000e+03	1.729700000e+04	1.973700000e+04	
6.400000000e+00	1.760000000e+03	1.640500000e+04	2.035300000e+04	
6.800000000e+00	1.688000000e+03	1.540900000e+04	2.101000000e+04	
7.200000000e+00	1.622000000e+03	1.452700000e+04	2.158600000e+04	
7.600000000e+00	1.623000000e+03	1.360800000e+04	2.216300000e+04	
8.000000000e+00	1.647000000e+03	1.272900000e+04	2.270500000e+04	
8.400000000e+00	1.547000000e+03	1.199400000e+04	2.318100000e+04	
8.800000000e+00	1.470000000e+03	1.124600000e+04	2.366000000e+04	
9.200000000e+00	1.501000000e+03	1.046300000e+04	2.412700000e+04	
9.600000000e+00	1.407000000e+03	9.848000000e+03	2.451300000e+04	
1.000000000e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	
