0.000000000e+00	4.150000000e+03	3.956500000e+04	3.445000000e+03	
4.000000000e-01	2.814000000e+03	3.812400000e+04	4.990000000e+03	
8.000000000e-01	2.638000000e+03	3.626100000e+04	6.414000000e+03	
1.200000000e+00	2.567000000e+03	3.432900000e+04	7.843000000e+03	
1.600000000e+00	2.425000000e+03	3.251900000e+04	9.194000000e+03	
2.000000000e+00	2.525000000e+03	3.073400000e+04	1.041900000e+04	
2.400000000e+00	2.336000000e+03	2.916200000e+04	1.160000000e+04	
2.800000000e+00	2.355000000e+03	2.748800000e+04	1.275400000e+04	
3.200000000e+00	2.207000000e+03	2.610300000e+04	1.376200000e+04	
3.600000000e+00	2.249000000e+03	2.463500000e+04	1.476200000e+04	
4.000000000e+00	2.134000000e+03	2.324600000e+04	1.576400000e+04	
4.400000000e+00	2.111000000e+03	2.194800000e+04	1.665400000e+04	
4.800000000e+00	1.986000000e+03	2.080200000e+04	1.746900000e+04	
5.200000000e+00	1.978000000e+03	1.965900000e+04	1.823700000e+04	
5.600000000e+00	1.910000000e+03	1.851200000e+04	1.902400000e+04	
6.000000000e+00	1.907000000e+03	1.741000000e+04	1.974100000e+04	
6.400000000e+00	1.805000000e+03	1.640900000e+04	2.041600000e+04	
6.800000000e+00	1.727000000e+03	1.543800000e+04	2.107600000e+04	
7.200000000e+00	1.678000000e+03	1.453100000e+04	2.167900000e+04	
7.600000000e+00	1.721000000e+03	1.359100000e+04	2.224800000e+04	
8.000000000e+00	1.669000000e+03	1.277100000e+04	2.277800000e+04	
8.400000000e+00	1.569000000e+03	1.199300000e+04	2.328900000e+04	
8.800000000e+00	1.519000000e+03	1.125400000e+04	2.373000000e+04	
9.200000000e+00	1.435000000e+03	1.054400000e+04	2.418700000e+04	
9.600000000e+00	1.448000000e+03	9.840000000e+03	2.459300000e+04	
1.000000000e+01	1.392000000e+03	9.195000000e+03	2.498900000e+04	
