1335	9282	25084	
1382	9165	25090	
1339	9298	25023	
1359	9184	24963	
1392	9121	25044	
1350	9015	25114	
1334	9190	24957	
1339	9307	25142	
1387	9140	24983	
1389	9325	24927	
1387	9215	24950	
1382	9203	24974	
1348	9223	25039	
1361	9122	25080	
1438	9198	25045	
1333	9215	25004	
1296	9230	24889	
1362	9211	25008	
1343	9223	25059	
1338	9159	25080	
1342	9248	25101	
1337	9270	25038	
1438	9163	25132	
1378	9283	24909	
1367	9080	25076	
1374	9262	24989	
1366	9029	25124	
1306	9265	24864	
1350	9145	25136	
1269	9133	25117	
1272	9249	25012	
1320	9299	24873	
1338	9028	25166	
1378	9237	25018	
1350	9220	25027	
1356	9114	25169	
1376	9112	25042	
1385	9170	25080	
1338	9115	25221	
1412	9273	25046	
1397	9124	25183	
1325	9226	25031	
1377	9088	25073	
1362	9231	24866	
1346	9183	25046	
1283	9232	24992	
1374	9236	25004	
1333	9227	24943	
1295	9222	25054	
1426	9265	24995	
1372	9161	25074	
1371	9147	24991	
1347	9111	25153	
1395	9161	24933	
1387	9234	25018	
1332	9109	25238	
1335	9134	25055	
1314	9219	25045	
1264	9076	25216	
1361	9238	24972	
1328	9325	24851	
1391	9208	24919	
1300	9281	25048	
1294	9247	25062	
1352	9287	24982	
1318	9291	25027	
1367	9170	25041	
1299	9175	25132	
1393	9156	24997	
1308	9226	25008	
1333	9010	25226	
1432	9242	24989	
1375	9196	24983	
1374	9245	24995	
1346	9165	25024	
1330	9223	25003	
1393	9228	25090	
1376	9146	24994	
1289	9256	25038	
1349	9401	24915	
1347	9282	24941	
1419	9244	24842	
1271	9175	25151	
1324	9270	24893	
1294	9203	25217	
1402	9173	25153	
1268	9061	25121	
1372	9226	24995	
1307	9046	25240	
1400	9281	25093	
1364	9199	25042	
1346	9178	25079	
1348	9181	24918	
1385	9025	25122	
1320	9104	25169	
1406	9194	25166	
1367	9186	25110	
1332	9070	25097	
1332	9105	25060	
1365	9270	25011	
1306	9200	25108	
1349	9205	25075	
1287	9137	25204	
1334	9144	25084	
1325	9124	25138	
1347	9145	25127	
1370	9295	24997	
1331	9266	25155	
1406	9357	24835	
1393	9272	24980	
1364	9268	24907	
1338	9051	25208	
1395	9020	25150	
1326	9209	25010	
1392	9209	25049	
1314	9327	24954	
1413	9234	24985	
1273	9180	25028	
1385	9110	25044	
1411	9230	24939	
1427	9097	25108	
1407	9061	25077	
1383	9210	25022	
1352	9133	25030	
1377	9335	25019	
1431	9257	24908	
1327	9172	25169	
1355	9114	25034	
1395	9229	25012	
1375	9234	25003	
1335	9193	25130	
1485	9111	24981	
1406	9105	25090	
1380	9283	25043	
1300	9037	25215	
1377	9332	24988	
1362	9247	25005	
1375	9191	25055	
1345	9271	25001	
1368	9281	24957	
1362	9165	25056	
1308	9218	25092	
1451	9222	25033	
1351	9267	25002	
1370	9176	25110	
1438	9124	25123	
1366	9262	24968	
1351	9073	25149	
1311	9332	25105	
1354	9223	25007	
1316	9104	25104	
1414	9062	25153	
1454	9302	24946	
1382	9121	25121	
1335	9307	24983	
1387	9299	24873	
1313	9117	25232	
1363	9204	24868	
1373	9069	25172	
1429	9205	25085	
1370	9057	25118	
1376	9195	25048	
1349	9148	25071	
1358	9182	25105	
1446	9047	25120	
1373	9206	24988	
1419	9086	25068	
1391	9130	25155	
1374	9312	24949	
1273	9189	25033	
1352	9170	25065	
1363	9170	25035	
1320	9200	25120	
1435	9151	25040	
1374	9204	24965	
1384	9153	25152	
1355	9265	25056	
1372	9383	24868	
1363	9183	24980	
1300	9058	25115	
1356	9161	25168	
1322	9169	25114	
1360	9136	25129	
1352	9025	25242	
1316	9346	25013	
1393	9077	25220	
1332	9193	24937	
1356	9358	24813	
1293	9155	25029	
1336	9294	25007	
1283	9075	25182	
1354	9260	25065	
1352	9009	25139	
1321	9310	25054	
1330	9217	24966	
1405	9261	25084	
1354	9213	25059	
1450	9099	25143	
1244	9190	25032	
1362	9221	24989	
1339	9194	25085	
1322	9255	24933	
1392	9056	25158	
1374	9180	24981	
1330	9320	24941	
1322	9256	24979	
1350	9200	25067	
1340	9193	25012	
1281	9285	25051	
1318	9143	25011	
1362	9087	25115	
1377	9113	25116	
1373	9160	25072	
1347	9251	24897	
1383	9364	24949	
1345	9236	25087	
1404	9167	25179	
1311	9191	25193	
1302	9221	25021	
1371	9151	25081	
1359	9135	25103	
1333	9182	25189	
1331	9140	24968	
1347	9266	24973	
1368	9163	25033	
1384	9096	25158	
1347	9150	25057	
1428	9207	25076	
1395	9257	25105	
1289	9101	25126	
1348	9109	25165	
1351	9324	24895	
1331	9257	25053	
1381	9132	25045	
1365	9170	25036	
1346	9211	25024	
1282	9176	25128	
1341	9220	25012	
1425	9162	25024	
1423	9140	25048	
1400	9090	25111	
1275	9279	25051	
1321	9198	25026	
1391	9099	25102	
1378	9089	25167	
1343	9227	25044	
1362	9288	24929	
1337	9148	24988	
1434	9210	24951	
1244	9228	25123	
1425	9147	25131	
1262	9251	25097	
1360	9094	25119	
1363	9129	25087	
1363	9172	25241	
1472	9229	25047	
1422	9240	25008	
1361	9204	24995	
1276	9212	24948	
1379	9204	25078	
1360	9275	25089	
1389	9272	25051	
1379	9240	25022	
1316	9197	25081	
1375	9199	25119	
1309	9048	25194	
1348	9193	25049	
1321	9026	25232	
1281	9167	25141	
1374	9195	25151	
1398	9112	25214	
1351	9130	25160	
1310	9252	25097	
1437	9224	25018	
1414	9312	24924	
1458	9216	25071	
1353	9210	25093	
1328	9077	25201	
1332	9340	24976	
1276	9212	24988	
1293	9295	24989	
1394	9285	24964	
1294	9283	25030	
1435	9179	24949	
1434	9180	25065	
1342	9321	24907	
1301	9061	25129	
1388	9328	24876	
1473	9376	24931	
1341	9172	25039	
1366	9165	25044	
1299	9191	24923	
1355	9348	25051	
1364	9396	24987	
1302	9253	25093	
1351	9334	24911	
1305	9251	25108	
1344	9029	25126	
1261	9200	25070	
1349	9067	25167	
1322	9195	25098	
1310	9355	24844	
